location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Japan,2021-11-09,65,,91.54,91.0,0.0
Japan,2021-11-10,12,64,86.26,81.6,0.0
Japan,2021-11-10,65,,91.54,91.02,0.0
Japan,2021-11-11,12,64,86.29,81.79,0.0
Japan,2021-11-11,65,,91.55,91.04,0.0
Japan,2021-11-12,12,64,86.36,82.07,0.0
Japan,2021-11-12,65,,91.56,91.05,0.0
Japan,2021-11-13,12,64,86.44,82.43,0.0
Japan,2021-11-13,65,,91.56,91.08,0.0
Japan,2021-11-14,12,64,86.48,82.65,0.0
Japan,2021-11-14,65,,91.57,91.09,0.0
Japan,2021-11-15,12,64,86.51,82.8,0.0
Japan,2021-11-15,65,,91.57,91.1,0.0
Japan,2021-11-16,12,64,86.54,82.95,0.0
Japan,2021-11-16,65,,91.57,91.12,0.0
Japan,2021-11-17,12,64,86.57,83.09,0.0
Japan,2021-11-17,65,,91.58,91.13,0.0
Japan,2021-11-18,12,64,86.6,83.22,0.0
Japan,2021-11-18,65,,91.58,91.15,0.0
Japan,2021-11-19,12,64,86.65,83.42,0.0
Japan,2021-11-19,65,,91.59,91.16,0.0
Japan,2021-11-20,12,64,86.72,83.7,0.0
Japan,2021-11-20,65,,91.59,91.18,0.0
Japan,2021-11-21,12,64,86.75,83.86,0.0
Japan,2021-11-21,65,,91.6,91.19,0.0
Japan,2021-11-22,12,64,86.78,83.95,0.0
Japan,2021-11-22,65,,91.6,91.2,0.0
Japan,2021-11-23,12,64,86.79,83.98,0.0
Japan,2021-11-23,65,,91.6,91.2,0.0
Japan,2021-11-24,12,64,86.81,84.04,0.0
Japan,2021-11-24,65,,91.6,91.21,0.0
Japan,2021-11-25,12,64,86.84,84.12,0.0
Japan,2021-11-25,65,,91.61,91.22,0.0
Japan,2021-11-26,12,64,86.88,84.25,0.0
Japan,2021-11-26,65,,91.61,91.23,0.0
Japan,2021-11-27,12,64,86.95,84.45,0.0
Japan,2021-11-27,65,,91.62,91.24,0.0
Japan,2021-11-28,12,64,86.97,84.57,0.0
Japan,2021-11-28,65,,91.62,91.25,0.0
Japan,2021-11-29,12,64,86.99,84.64,0.0
Japan,2021-11-29,65,,91.62,91.26,0.0
Japan,2021-11-30,12,64,87.02,84.71,0.0
Japan,2021-11-30,65,,91.63,91.27,0.0
Japan,2021-12-01,12,64,87.04,84.75,0.01
Japan,2021-12-01,65,,91.63,91.27,0.0
Japan,2021-12-02,12,64,87.05,84.79,0.01
Japan,2021-12-02,65,,91.63,91.28,0.0
Japan,2021-12-03,12,64,87.09,84.85,0.02
Japan,2021-12-03,65,,91.64,91.28,0.0
Japan,2021-12-04,12,64,87.15,84.95,0.03
Japan,2021-12-04,65,,91.64,91.29,0.0
